is_promoted,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score
0,42154,Procurement,region_26,Bachelor's,f,sourcing,1,27,3,6,0,0,69
0,73154,Procurement,region_22,Bachelor's,f,sourcing,3,30,4,5,1,0,73
0,17235,Operations,region_14,Bachelor's,f,sourcing,1,33,5,6,0,0,59
1,62384,Analytics,region_27,Bachelor's,m,other,1,26,4,3,1,0,85
0,39567,Operations,region_22,Bachelor's,m,sourcing,1,26,4,2,1,0,57
0,35439,Operations,region_22,Bachelor's,m,sourcing,2,32,3,5,0,0,60
0,50030,Sales & Marketing,region_15,Master's & above,m,other,1,42,5,13,0,0,52
0,28009,Sales & Marketing,region_15,Master's & above,m,other,1,35,3,3,1,0,55
0,35307,HR,region_2,Master's & above,m,other,1,39,4,4,0,0,52
0,61280,Finance,region_15,Bachelor's,m,sourcing,1,30,5,8,0,0,58
0,7122,Sales & Marketing,region_26,Bachelor's,m,other,1,26,5,2,0,0,49
0,46007,Sales & Marketing,region_2,Bachelor's,m,other,2,36,2,4,0,0,53
0,51566,Analytics,region_28,Master's & above,m,other,3,31,4,7,1,0,83
0,23467,Finance,region_2,Bachelor's,m,sourcing,2,35,1,7,0,0,62
0,47683,Sales & Marketing,region_7,Bachelor's,m,other,1,37,1,9,0,0,44
0,2188,Procurement,region_2,Bachelor's,f,sourcing,1,46,3,15,0,0,71
0,73755,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,43,3,7,1,0,48
0,73778,Procurement,region_13,Master's & above,m,other,1,37,1,7,0,0,72
0,65183,Sales & Marketing,region_18,Bachelor's,m,other,1,38,1,10,0,0,49
0,26920,Technology,region_2,Master's & above,m,other,1,46,5,3,1,0,83
0,69318,Operations,region_22,Master's & above,f,sourcing,2,42,4,3,0,0,55
0,24864,Operations,region_11,Bachelor's,f,sourcing,1,29,2,3,0,0,61
0,4638,Sales & Marketing,region_16,Bachelor's,m,other,1,31,2,5,1,0,53
0,9734,Sales & Marketing,region_21,Master's & above,m,other,1,35,5,3,1,0,47
0,20335,Operations,region_2,Bachelor's,m,sourcing,2,35,4,8,1,0,60
0,38258,Finance,region_2,Bachelor's,f,sourcing,1,36,1,11,0,0,61
0,61005,Sales & Marketing,region_20,Master's & above,m,sourcing,1,38,4,7,1,0,51
0,7843,Sales & Marketing,region_2,Master's & above,m,other,1,46,5,5,0,0,50
0,47528,HR,region_2,Bachelor's,m,other,1,37,3,10,0,0,50
0,49436,Technology,region_25,Master's & above,m,sourcing,2,34,3,5,0,0,84
0,26122,Technology,region_20,Master's & above,f,other,1,31,1,4,0,0,81
0,35890,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,38,4,14,0,0,46
1,58327,Procurement,region_27,Master's & above,m,other,1,42,5,12,1,0,69
0,51186,Operations,region_23,Bachelor's,m,other,1,33,4,10,0,0,57
0,14757,Sales & Marketing,region_26,Bachelor's,f,other,1,27,4,6,0,1,49
1,69459,Procurement,region_23,Master's & above,m,other,1,32,5,7,0,0,78
0,52739,HR,region_27,Bachelor's,m,other,1,26,5,2,1,0,54
0,57362,Operations,region_2,Below Secondary,m,other,2,25,3,1,0,0,56
0,9393,Analytics,region_29,Bachelor's,m,other,1,32,5,9,1,0,87
1,56462,Sales & Marketing,region_22,Bachelor's,m,other,1,30,3,5,0,0,64
0,30981,Finance,region_32,Bachelor's,f,other,1,31,4,5,0,0,63
0,49284,R&D,region_12,Bachelor's,m,sourcing,2,32,3,2,0,0,81
0,25297,Sales & Marketing,region_2,Master's & above,m,other,2,58,1,15,0,0,47
0,66882,HR,region_22,Master's & above,f,other,1,29,3,6,0,0,50
0,28774,Operations,region_15,Master's & above,f,other,1,41,5,2,1,0,60
0,14486,Analytics,region_22,Bachelor's,m,referred,1,29,5,5,1,0,83
0,10257,Sales & Marketing,region_2,Master's & above,m,sourcing,1,55,3,3,0,0,50
1,73386,Procurement,region_15,Master's & above,m,other,1,39,2,4,1,1,74
0,56577,Finance,region_7,Master's & above,m,sourcing,3,34,5,5,0,0,61
1,18644,R&D,region_22,Bachelor's,m,referred,1,27,5,6,1,0,94
0,15229,Analytics,region_26,Bachelor's,m,other,2,24,3,2,0,0,83
0,49670,Technology,region_2,Master's & above,f,other,2,34,3,3,0,0,82
0,68161,Operations,region_31,Bachelor's,m,other,1,45,1,5,0,0,59
0,73488,Operations,region_22,Master's & above,f,sourcing,1,40,5,5,1,0,58
0,42189,Operations,region_7,Bachelor's,f,other,1,46,3,8,0,0,57
0,5566,Procurement,region_19,Bachelor's,m,sourcing,1,37,4,6,0,0,74
0,46299,Finance,region_2,Bachelor's,f,other,2,28,5,6,1,0,60
0,17867,HR,region_2,Master's & above,m,other,1,43,3,8,0,0,47
0,16136,Sales & Marketing,region_15,Bachelor's,m,other,3,37,3,5,0,0,52
0,29641,Sales & Marketing,region_11,Bachelor's,f,sourcing,1,30,1,4,0,0,48
0,44077,Sales & Marketing,region_25,Master's & above,m,other,1,33,3,7,0,0,49
0,75746,Finance,region_13,Master's & above,m,sourcing,1,40,3,6,1,0,60
0,18312,Procurement,region_17,Bachelor's,m,other,1,30,5,7,1,0,72
0,7651,Sales & Marketing,region_10,Master's & above,m,other,1,32,3,2,1,0,50
0,27074,Operations,region_22,Master's & above,m,other,1,38,4,9,1,0,55
1,26533,Technology,region_7,Master's & above,m,other,1,34,3,10,1,0,81
0,19559,Operations,region_32,Bachelor's,f,other,1,38,3,11,1,0,59
1,4597,Procurement,region_7,Master's & above,m,other,1,44,5,6,1,0,71
0,69201,Operations,region_22,Bachelor's,m,sourcing,1,28,1,4,0,0,59
0,60812,Technology,region_2,Bachelor's,f,sourcing,1,55,5,5,1,0,81
0,65481,Technology,region_31,Master's & above,m,other,1,41,3,5,0,0,79
0,24440,Analytics,region_28,Master's & above,m,other,1,42,5,3,1,0,81
0,64904,Analytics,region_7,Bachelor's,m,sourcing,1,41,3,3,1,0,88
0,11416,Procurement,region_2,Bachelor's,f,sourcing,1,58,3,5,0,0,70
0,12821,Technology,region_4,Bachelor's,f,other,1,37,4,5,1,0,80
0,52062,R&D,region_11,Master's & above,m,sourcing,1,29,3,2,1,0,84
0,15276,HR,region_26,Bachelor's,m,sourcing,1,29,3,5,0,0,46
0,74531,Analytics,region_12,Bachelor's,m,other,1,30,4,4,0,0,87
0,65368,Operations,region_2,Bachelor's,m,other,1,31,4,4,1,0,62
1,29104,Technology,region_13,Master's & above,m,sourcing,1,39,3,4,0,1,81
0,26922,Operations,region_15,Bachelor's,m,sourcing,1,34,4,5,1,0,64
0,32195,Analytics,region_19,Bachelor's,m,sourcing,1,37,4,5,1,1,82
0,23409,Technology,region_7,Master's & above,m,other,1,46,3,3,0,0,79
1,37707,Sales & Marketing,region_16,Master's & above,m,sourcing,1,37,5,8,0,1,60
0,36609,Procurement,region_8,Bachelor's,m,sourcing,1,26,2,2,0,0,68
0,38650,Technology,region_23,Master's & above,m,sourcing,2,39,3,7,0,0,81
0,34821,Procurement,region_27,Bachelor's,m,sourcing,1,35,4,2,1,1,70
0,9732,Legal,region_2,Bachelor's,m,other,1,33,4,2,0,0,56
0,17221,Sales & Marketing,region_20,Bachelor's,m,other,1,29,2,9,0,0,49
0,58290,Technology,region_25,Bachelor's,m,other,1,31,4,4,0,0,80
0,53055,Operations,region_15,Bachelor's,m,other,2,31,3,2,0,0,58
0,7296,Finance,region_28,Bachelor's,m,other,1,30,3,4,0,0,59
0,36952,Technology,region_7,Master's & above,m,sourcing,1,34,3,6,0,0,79
0,77436,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,44,5,5,1,0,54
0,77628,Procurement,region_2,Bachelor's,m,sourcing,1,30,5,7,1,0,66
1,66069,Operations,region_22,Master's & above,m,referred,1,31,5,6,1,1,94
0,19505,Technology,region_7,Bachelor's,m,other,1,29,1,5,0,0,82
0,67704,Sales & Marketing,region_2,Bachelor's,m,other,1,38,3,9,1,0,50
0,2474,Operations,region_2,Bachelor's,f,sourcing,2,42,4,12,0,0,61
0,10553,Sales & Marketing,region_2,Bachelor's,m,other,1,47,4,7,1,0,51
0,49032,Sales & Marketing,region_2,Bachelor's,m,other,1,44,5,15,0,0,52
0,65668,Operations,region_23,Bachelor's,m,sourcing,1,33,3,2,0,0,60
0,23565,Finance,region_2,Master's & above,m,other,1,34,1,4,0,0,60
0,18087,Sales & Marketing,region_31,Bachelor's,m,other,1,32,1,3,0,0,55
0,30143,HR,region_2,Master's & above,f,referred,1,57,3,13,0,0,53
0,26884,Operations,region_22,Master's & above,m,sourcing,1,39,5,11,1,0,60
0,22471,Operations,region_6,Bachelor's,f,other,1,35,3,7,0,0,58
0,7120,Operations,region_7,Bachelor's,m,other,1,34,4,4,0,0,61
0,39150,Operations,region_31,Bachelor's,m,other,1,29,5,2,0,0,59
0,17675,HR,region_2,Bachelor's,m,other,1,45,4,2,0,0,44
0,34008,R&D,region_7,Master's & above,m,sourcing,1,36,4,10,0,0,82
0,38176,Analytics,region_23,Master's & above,m,other,1,42,3,4,0,0,83
0,42113,Procurement,region_17,Bachelor's,f,other,1,42,3,11,1,0,68
0,47921,Sales & Marketing,region_2,Master's & above,m,other,2,41,5,5,1,0,48
0,61265,Procurement,region_31,Bachelor's,f,sourcing,2,34,3,6,0,0,72
0,77995,Operations,region_28,Bachelor's,m,other,1,30,3,2,0,0,62
0,75308,Technology,region_22,Bachelor's,m,referred,5,26,5,2,1,0,81
0,8444,Sales & Marketing,region_3,Master's & above,m,other,1,42,4,14,0,0,47
0,32620,Procurement,region_2,Bachelor's,m,sourcing,1,33,3,6,0,0,68
0,45887,Procurement,region_33,Bachelor's,m,sourcing,1,31,3,7,0,0,74
0,28560,Analytics,region_11,Bachelor's,m,other,1,30,3,2,1,0,88
0,69484,Sales & Marketing,region_22,Master's & above,m,sourcing,1,32,4,3,0,0,50
0,68844,Operations,region_21,Bachelor's,m,sourcing,1,36,4,7,0,0,57
0,74248,Sales & Marketing,region_22,Master's & above,f,other,1,31,2,5,0,0,50
0,11291,Operations,region_2,Bachelor's,f,other,1,28,4,2,1,1,60
0,74433,Operations,region_22,Bachelor's,f,sourcing,1,36,3,9,0,0,58
1,12094,Analytics,region_22,Bachelor's,m,sourcing,1,26,5,2,1,0,82
0,43496,Procurement,region_16,Bachelor's,m,other,1,29,4,3,0,0,72
0,9643,Analytics,region_5,Bachelor's,m,other,2,31,5,8,1,0,87
0,28068,Technology,region_31,Bachelor's,m,sourcing,1,28,4,8,0,0,77
1,49426,Sales & Marketing,region_7,Master's & above,m,other,1,36,5,2,0,1,91
1,21304,Technology,region_27,Master's & above,m,other,1,40,5,14,1,1,85
0,30099,Sales & Marketing,region_19,Bachelor's,m,other,1,23,1,2,0,0,50
0,22355,Legal,region_2,Master's & above,m,sourcing,2,35,3,3,0,0,60
0,38913,Procurement,region_2,Bachelor's,f,other,1,54,3,19,0,0,73
0,48428,Operations,region_2,Master's & above,f,sourcing,1,37,5,3,1,0,60
0,39914,Technology,region_2,Master's & above,m,other,1,31,5,4,1,0,82
0,46955,Procurement,region_7,Bachelor's,f,other,1,31,4,4,0,0,70
0,57868,Sales & Marketing,region_2,Bachelor's,m,other,1,42,5,12,1,0,49
0,51501,Procurement,region_7,Bachelor's,f,other,1,32,2,4,0,0,72
0,31074,Procurement,region_7,Master's & above,f,other,2,35,3,3,0,0,73
0,18949,Operations,region_6,Bachelor's,m,sourcing,1,29,3,3,1,0,59
0,25654,Sales & Marketing,region_6,Bachelor's,f,other,1,34,3,9,0,0,47
0,24054,Sales & Marketing,region_6,Bachelor's,m,other,1,42,5,6,1,0,44
0,15866,Operations,region_10,Master's & above,m,other,2,40,3,8,1,0,58
0,46097,Sales & Marketing,region_26,Bachelor's,m,other,1,56,3,23,0,0,48
0,47965,Sales & Marketing,region_33,Master's & above,m,other,1,34,2,7,0,0,49
1,45253,Analytics,region_22,Bachelor's,f,sourcing,1,29,4,4,1,0,92
0,5346,Operations,region_22,Bachelor's,f,sourcing,1,31,4,5,0,0,60
0,46312,HR,region_32,Master's & above,m,sourcing,1,35,3,7,0,0,54
0,61105,HR,region_22,Bachelor's,m,other,2,27,4,3,0,0,48
0,30278,Technology,region_22,Master's & above,m,other,1,53,4,5,0,0,80
0,36313,Operations,region_29,Bachelor's,f,other,1,28,4,3,0,0,62
0,31638,R&D,region_22,Bachelor's,m,other,4,31,5,2,1,0,82
0,7965,Operations,region_7,Master's & above,m,other,1,40,5,10,1,0,53
0,32944,Operations,region_22,Bachelor's,m,other,2,29,5,2,0,0,62
0,48619,R&D,region_2,Bachelor's,m,sourcing,1,35,3,6,0,0,80
0,69173,Technology,region_7,Master's & above,f,sourcing,3,32,3,8,0,0,80
0,68413,HR,region_17,Bachelor's,f,sourcing,1,31,5,3,1,0,51
0,19579,Operations,region_13,Bachelor's,m,other,1,31,3,7,1,0,59
0,58773,Technology,region_7,Bachelor's,m,other,1,32,3,2,0,0,79
0,552,Technology,region_7,Master's & above,f,other,1,35,1,10,0,0,81
0,68268,Sales & Marketing,region_17,Master's & above,m,sourcing,1,34,2,6,0,0,44
0,75261,Technology,region_2,Master's & above,m,sourcing,2,34,3,3,0,0,78
0,43244,HR,region_32,Bachelor's,f,other,1,32,4,4,0,0,54
1,73761,Operations,region_2,Master's & above,f,sourcing,1,40,4,2,1,0,62
0,31427,Legal,region_11,Bachelor's,m,other,1,34,3,9,1,0,60
0,24254,Sales & Marketing,region_13,Bachelor's,m,sourcing,2,31,1,5,0,0,54
0,11264,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,40,4,6,1,0,46
0,51371,Operations,region_22,Bachelor's,m,other,3,30,5,5,1,0,61
0,17637,R&D,region_10,Master's & above,m,other,1,34,5,6,1,0,87
0,17455,Finance,region_26,Master's & above,m,sourcing,1,35,3,3,0,0,61
0,67234,Operations,region_4,Master's & above,f,sourcing,1,44,5,9,0,0,63
0,73757,Operations,region_2,Master's & above,m,other,2,34,3,7,1,0,58
0,16020,HR,region_2,Master's & above,m,other,1,46,5,7,0,0,51
0,77991,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,26,4,3,0,0,49
0,54579,Technology,region_20,Bachelor's,m,other,2,33,4,6,1,0,81
0,53514,Sales & Marketing,region_32,Bachelor's,f,sourcing,1,32,5,8,0,0,49
0,71260,Procurement,region_15,Master's & above,f,sourcing,1,54,3,4,0,0,68
1,40072,Procurement,region_8,Master's & above,f,sourcing,1,44,5,2,1,0,70
0,16060,Operations,region_15,Bachelor's,m,sourcing,1,27,5,4,1,0,58
0,54506,Finance,region_2,Bachelor's,f,other,1,30,4,2,0,0,61
0,42350,Procurement,region_29,Bachelor's,f,other,1,28,4,4,1,0,68
0,57820,Operations,region_2,Bachelor's,m,other,2,41,5,4,1,0,56
0,56197,HR,region_19,Bachelor's,m,other,1,31,4,5,0,0,58
0,12929,Operations,region_7,Bachelor's,m,other,1,44,5,17,1,0,56
0,56972,R&D,region_2,Master's & above,f,sourcing,1,36,3,7,0,0,90
0,59745,Sales & Marketing,region_26,Bachelor's,m,other,1,32,5,7,0,0,50
0,16126,Procurement,region_2,Below Secondary,f,other,1,23,3,2,0,0,66
0,36160,Procurement,region_16,Bachelor's,f,other,1,29,2,3,0,0,68
0,76749,Procurement,region_11,Bachelor's,f,other,1,30,4,2,0,0,74
0,5932,Analytics,region_7,Bachelor's,m,other,2,30,2,5,1,0,91
0,21501,Analytics,region_13,Bachelor's,f,other,2,30,5,7,1,0,86
0,70519,Finance,region_22,Master's & above,m,other,2,36,4,7,0,0,59
1,34954,Operations,region_2,Master's & above,f,other,2,32,5,6,1,0,96
0,64355,Technology,region_16,Bachelor's,m,sourcing,1,25,3,2,0,0,79
0,1878,Technology,region_27,Bachelor's,f,sourcing,1,29,4,2,1,0,80
0,20817,Technology,region_7,Bachelor's,f,other,1,28,3,6,0,0,78
0,57277,Procurement,region_16,Bachelor's,f,other,1,32,3,6,0,0,70
0,43120,Technology,region_22,Bachelor's,m,sourcing,3,33,4,8,0,0,78
0,14325,Sales & Marketing,region_32,Bachelor's,m,other,1,43,3,7,0,0,50
0,61989,Technology,region_24,Bachelor's,m,other,1,34,3,6,0,0,80
0,51669,Technology,region_2,Master's & above,m,other,1,47,4,4,1,0,77
0,38413,Legal,region_4,Bachelor's,m,sourcing,1,28,3,4,0,0,58
0,31184,Operations,region_22,Bachelor's,m,other,1,30,1,4,0,0,60
0,5903,Sales & Marketing,region_26,Bachelor's,m,other,1,48,2,8,0,0,48
0,50726,Analytics,region_1,Bachelor's,m,other,1,28,5,1,1,0,85
0,29529,Sales & Marketing,region_31,Bachelor's,m,other,1,46,4,16,0,0,50
0,4844,Sales & Marketing,region_13,Bachelor's,f,other,1,27,5,3,1,0,45
0,46999,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,46,1,18,0,0,50
0,75830,Operations,region_22,Bachelor's,m,other,1,29,4,2,1,0,65
0,44462,Sales & Marketing,region_2,Bachelor's,m,other,1,33,5,3,1,0,57
0,57451,Procurement,region_2,Bachelor's,m,other,1,57,3,23,0,0,71
0,55981,Finance,region_2,Bachelor's,m,sourcing,1,36,3,4,1,0,61
0,60095,Sales & Marketing,region_28,Master's & above,f,other,1,30,1,5,0,0,54
0,74972,Operations,region_31,Bachelor's,f,other,1,30,4,5,1,0,58
0,70992,Operations,region_3,Master's & above,f,sourcing,1,34,4,9,1,0,56
1,15933,Analytics,region_25,Bachelor's,m,sourcing,2,32,5,2,1,0,87
0,19796,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,31,4,6,0,0,50
0,38687,Technology,region_2,Bachelor's,m,sourcing,3,36,1,4,0,0,81
0,50573,Operations,region_15,Bachelor's,f,other,1,34,2,2,0,0,62
0,20291,Procurement,region_4,Bachelor's,f,sourcing,1,28,3,6,0,0,68
0,9474,Finance,region_28,Master's & above,m,sourcing,1,33,3,6,1,0,61
0,46460,Procurement,region_16,Bachelor's,m,other,1,30,3,1,1,0,68
0,29643,Sales & Marketing,region_2,Bachelor's,m,sourcing,3,26,4,3,0,0,50
0,49998,Operations,region_11,Bachelor's,m,other,2,24,5,2,1,0,59
0,59378,Procurement,region_23,Bachelor's,f,sourcing,1,31,5,6,1,0,67
0,37690,Sales & Marketing,region_15,Master's & above,m,other,1,44,1,7,0,0,48
0,46876,Operations,region_22,Master's & above,m,referred,1,40,5,3,1,0,59
0,67840,Procurement,region_2,Bachelor's,f,other,1,28,3,5,1,0,66
1,65089,HR,region_21,Master's & above,f,other,1,38,3,3,1,0,52
0,14709,Sales & Marketing,region_2,Master's & above,m,other,1,42,5,7,1,0,52
0,62633,Sales & Marketing,region_7,Bachelor's,m,other,1,39,2,6,0,0,50
0,11046,Analytics,region_21,Master's & above,m,other,1,39,3,3,1,0,84
0,21416,HR,region_26,Bachelor's,m,sourcing,1,27,4,3,1,0,55
0,77708,Sales & Marketing,region_25,Bachelor's,m,other,1,33,4,2,1,0,50
0,45875,R&D,region_26,Bachelor's,m,sourcing,1,28,5,4,1,0,91
0,64987,Sales & Marketing,region_7,Bachelor's,m,other,1,35,5,3,1,0,50
0,35719,Sales & Marketing,region_23,Bachelor's,m,other,1,34,1,10,0,0,49
0,55125,Operations,region_2,Bachelor's,m,other,1,45,4,4,0,0,61
0,68675,Technology,region_14,Master's & above,f,other,1,43,3,18,0,0,85
0,59148,Sales & Marketing,region_17,Bachelor's,m,other,1,40,1,10,0,0,48
0,70586,Procurement,region_26,Master's & above,f,sourcing,1,41,5,7,1,0,72
0,21617,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,31,3,7,0,0,49
0,76875,Procurement,region_2,Master's & above,f,other,3,46,3,15,0,0,64
0,12135,HR,region_7,Master's & above,f,other,1,36,3,7,1,0,48
0,72239,Technology,region_22,Master's & above,f,other,1,31,5,6,1,0,82
0,30579,Analytics,region_31,Bachelor's,m,other,1,38,2,10,1,0,83
0,73099,Technology,region_2,Master's & above,m,sourcing,1,31,3,4,0,0,74
0,51165,Finance,region_26,Bachelor's,m,other,1,28,3,3,1,0,62
0,52909,Operations,region_6,Bachelor's,f,other,1,39,3,10,1,0,59
0,74582,Operations,region_1,Bachelor's,m,other,1,31,5,4,1,0,60
0,2118,Sales & Marketing,region_7,Bachelor's,m,other,1,35,1,3,1,0,46
0,26617,Operations,region_27,Bachelor's,m,sourcing,2,28,3,2,0,0,60
0,72437,Technology,region_2,Master's & above,f,other,3,36,3,7,0,0,79
0,42779,Procurement,region_13,Master's & above,m,other,1,33,3,6,0,0,69
0,16164,Operations,region_24,Bachelor's,f,other,1,29,4,3,1,0,59
1,71583,Operations,region_15,Master's & above,m,other,1,42,5,7,0,0,76
0,37229,Operations,region_23,Master's & above,f,other,1,42,3,11,0,0,56
0,72220,Procurement,region_2,Bachelor's,f,sourcing,1,40,1,7,0,0,76
0,13534,Technology,region_29,Bachelor's,f,sourcing,1,33,3,2,0,0,77
0,17700,HR,region_26,Bachelor's,m,sourcing,1,26,3,3,0,0,50
0,2046,Sales & Marketing,region_15,Bachelor's,m,other,2,37,1,7,0,0,43
0,32480,Procurement,region_2,Bachelor's,m,other,1,45,5,6,1,0,74
0,3708,Operations,region_13,Bachelor's,f,other,1,33,3,2,1,0,64
0,43085,Technology,region_2,Master's & above,f,other,1,46,3,5,1,0,79
0,28136,Sales & Marketing,region_26,Master's & above,m,other,1,40,1,9,0,0,56
0,19704,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,36,3,4,1,0,51
0,51953,Sales & Marketing,region_28,Master's & above,m,other,1,41,1,10,0,0,51
0,44076,Procurement,region_2,Master's & above,m,other,3,33,4,3,1,0,71
1,17926,Operations,region_7,Bachelor's,m,other,1,32,3,4,1,1,58
0,55061,Analytics,region_22,Bachelor's,m,sourcing,1,27,5,3,1,0,84
0,33440,Sales & Marketing,region_2,Bachelor's,f,other,1,25,3,1,0,0,48
0,50800,Sales & Marketing,region_13,Bachelor's,m,other,1,31,5,5,0,0,52
0,15569,Operations,region_34,Bachelor's,m,other,1,25,3,2,0,0,61
0,70997,Operations,region_15,Bachelor's,m,other,1,46,3,5,0,0,59
0,49473,Finance,region_2,Bachelor's,f,other,1,48,3,17,0,0,57
0,40963,Technology,region_2,Bachelor's,m,other,1,53,5,25,1,0,78
0,45206,Sales & Marketing,region_31,Bachelor's,m,other,1,27,5,3,0,0,52
1,57097,Technology,region_7,Master's & above,m,sourcing,2,41,5,4,1,0,77
0,19564,HR,region_7,Bachelor's,m,other,1,36,5,8,1,0,51
0,58556,Procurement,region_2,Master's & above,f,other,1,33,2,6,1,0,74
0,43188,Sales & Marketing,region_6,Bachelor's,m,other,1,27,5,2,0,0,48
0,25662,Sales & Marketing,region_22,Bachelor's,f,other,1,34,4,7,0,0,51
0,51478,Operations,region_6,Bachelor's,f,sourcing,1,27,3,4,1,0,59
0,4201,HR,region_2,Master's & above,f,other,1,48,5,5,0,0,51
0,70593,Operations,region_21,Bachelor's,m,other,1,37,5,4,1,0,59
0,39306,Operations,region_23,Bachelor's,m,other,1,34,4,9,0,0,57
1,16308,Technology,region_27,Bachelor's,m,other,1,43,3,7,0,0,83
0,45483,Sales & Marketing,region_16,Bachelor's,f,other,1,27,1,3,0,0,46
0,51903,Sales & Marketing,region_17,Master's & above,m,other,1,47,1,14,0,0,48
0,59527,Operations,region_19,Bachelor's,m,other,1,31,4,5,0,0,63
0,37522,Procurement,region_2,Bachelor's,m,sourcing,1,24,4,2,1,0,69
0,14290,Operations,region_22,Bachelor's,f,other,1,24,4,2,0,0,65
0,69558,Technology,region_26,Bachelor's,m,other,1,29,1,2,0,0,80
0,46413,Sales & Marketing,region_24,Bachelor's,m,other,2,37,3,10,0,0,46
0,38235,Sales & Marketing,region_11,Bachelor's,m,sourcing,4,29,1,2,1,0,52
0,58860,Sales & Marketing,region_26,Master's & above,m,other,1,33,4,4,1,0,47
0,21367,Procurement,region_22,Bachelor's,f,sourcing,1,25,5,1,1,0,67
0,4670,Procurement,region_33,Master's & above,m,sourcing,1,38,3,3,0,0,69
0,18243,Operations,region_2,Bachelor's,m,other,1,43,5,5,1,0,58
0,73928,Operations,region_6,Bachelor's,m,other,1,30,4,5,0,0,58
0,40476,Operations,region_7,Bachelor's,f,other,1,39,4,4,0,0,60
0,15560,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,46,1,7,0,0,48
0,38191,Operations,region_7,Master's & above,m,sourcing,1,47,4,14,0,0,58
0,66464,Operations,region_31,Bachelor's,m,sourcing,1,26,3,2,0,0,59
1,42509,Sales & Marketing,region_3,Bachelor's,m,other,1,29,3,7,1,1,48
0,25290,R&D,region_7,Bachelor's,m,sourcing,1,32,3,4,0,0,85
0,3372,Procurement,region_7,Bachelor's,m,sourcing,1,49,3,3,0,0,68
0,49899,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,30,5,6,0,0,52
0,65280,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,35,5,7,0,0,47
0,63251,Operations,region_2,Bachelor's,m,other,2,48,5,17,1,0,60
1,51436,HR,region_22,Bachelor's,f,sourcing,1,27,3,2,1,0,46
0,16856,Sales & Marketing,region_2,Bachelor's,f,other,1,60,3,6,0,1,49
0,46990,Sales & Marketing,region_2,Master's & above,f,other,1,42,4,16,1,0,52
0,14762,HR,region_3,Bachelor's,f,sourcing,1,27,3,2,1,0,49
0,23052,Sales & Marketing,region_19,Bachelor's,m,sourcing,3,32,3,4,0,0,43
0,9159,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,50,2,7,0,0,54
0,44739,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,28,3,4,0,0,45
0,21210,Technology,region_5,Bachelor's,f,other,2,30,3,4,0,0,79
0,927,Legal,region_22,Bachelor's,f,sourcing,1,29,3,2,0,0,60
0,22813,Technology,region_7,Bachelor's,m,other,2,42,2,11,0,0,80
0,77176,Procurement,region_2,Bachelor's,f,sourcing,1,37,2,2,0,0,71
0,61275,Procurement,region_2,Master's & above,m,sourcing,2,59,3,16,0,0,69
0,19296,Procurement,region_2,Below Secondary,f,sourcing,3,23,3,2,0,0,69
0,4527,Technology,region_22,Master's & above,m,other,1,48,1,15,0,0,80
0,33379,Operations,region_23,Master's & above,f,other,2,37,3,9,0,0,55
1,77430,Sales & Marketing,region_28,Master's & above,m,sourcing,1,34,3,4,1,0,49
0,23805,Operations,region_15,Master's & above,m,sourcing,1,38,5,4,1,0,61
0,50265,Sales & Marketing,region_29,Bachelor's,f,sourcing,2,28,1,2,0,0,53
0,58965,HR,region_31,Bachelor's,f,sourcing,1,29,5,2,1,0,50
0,71853,Operations,region_8,Bachelor's,m,other,1,33,1,9,0,0,63
0,67992,Finance,region_2,Bachelor's,f,sourcing,1,28,1,2,1,0,60
0,65796,Operations,region_7,Bachelor's,f,sourcing,1,36,3,7,0,0,60
1,76579,Sales & Marketing,region_7,Master's & above,f,other,1,37,5,3,1,1,98
0,50685,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,28,3,3,0,0,52
0,57247,Operations,region_13,Master's & above,f,sourcing,1,42,3,4,1,1,61
0,53749,Sales & Marketing,region_2,Master's & above,f,sourcing,1,33,4,7,0,0,49
0,57709,Sales & Marketing,region_16,Bachelor's,f,other,1,34,3,3,0,0,47
0,22248,Technology,region_7,Bachelor's,f,other,1,27,4,3,0,0,79
0,30114,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,35,1,5,0,0,48
0,15853,Sales & Marketing,region_28,Bachelor's,m,other,1,40,4,3,0,0,47
0,72162,Operations,region_13,Bachelor's,f,other,1,37,4,4,0,0,62
0,73603,R&D,region_22,Bachelor's,m,sourcing,1,36,1,9,0,0,84
0,8994,Operations,region_12,Bachelor's,f,other,1,33,5,6,1,0,64
